Username,Post Date,Content,Like Count
nekoscube,18/5/2023,"Mizu，點解你細過咁得意？
緬因貓 x 港短 荃灣貓CAFE! 

——————————————

#NEKOSCUBE 
【 🐱貓CAFE x 共享空間 】
貓貓｜緬因貓｜巴斯克芝士蛋糕 ｜冷萃精品咖啡 

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱 📍地址：新界荃灣路德圍4號,  荃運樓2期1/F A室 (和順記旁直上一樓)

———— 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 ————
 預約查詢及詳情 ⏩  電話及Whatsapp: 7075 3977
可DM展開激情對話啊喵🐱

🎊歡迎包場 #Party🎊

—————————————-

#貓奴日常 #香港打卡 #香港好去處 #放假好去處 #拍拖好去處 #拍拖 #拍拖勝地 #情侶好去處 #打卡 #打卡cafe #浪浪 #港短 #catcafe

#catsofttheworld  #cat #meow  #mainecoon #neko  #貓 #catreel #catphotographer #catmodels #pet",11
nekoscube,16/5/2023,"緬因貓 x 港短 • 荃灣貓CAFE! 😳
想睡王子Mizu陪你玩，大家要修煉下自己啲逗貓術！
快啲影底同mizu玩嘅過程啦！🥰 

——————————————

#NEKOSCUBE 
【 🐱貓CAFE x 共享空間 】
貓貓｜緬因貓｜巴斯克芝士蛋糕 ｜冷萃精品咖啡 

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱 📍地址：新界荃灣路德圍4號,  荃運樓2期1/F A室 (和順記旁直上一樓)

———— 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 ————
 預約查詢及詳情 ⏩  電話及Whatsapp: 7075 3977
可DM展開激情對話啊喵🐱

🎊歡迎包場 #Party🎊

—————————————-

#貓奴日常 #香港打卡 #香港好去處 #放假好去處 #拍拖好去處 #拍拖 #拍拖勝地 #情侶好去處 #打卡 #打卡cafe #浪浪 #港短 #catcafe

#catsofttheworld  #cat #meow  #mainecoon #neko  #貓 #catreel #catphotographer #catmodels #pet",608
nekoscube,4/5/2023,"緬因貓 x 港短 荃灣貓CAFE! 
YAMI 徵招逗貓高手！黎一場汗與激情嘅運動！🥰 

——————————————

#NEKOSCUBE 
【 🐱貓CAFE x 共享空間 】
貓貓｜緬因貓｜巴斯克芝士蛋糕 ｜冷萃精品咖啡 

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱 📍地址：新界荃灣路德圍4號,  荃運樓2期1/F A室 (和順記旁直上一樓)

———— 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 ————
 預約查詢及詳情 ⏩  電話及Whatsapp: 7075 3977
可DM展開激情對話啊喵🐱

🎊歡迎包場 #Party🎊

—————————————-

#貓奴日常 #香港打卡 #香港好去處 #放假好去處 #拍拖好去處 #拍拖 #拍拖勝地 #情侶好去處 #打卡 #打卡cafe #浪浪 #港短 #catcafe

#catsofttheworld  #cat #meow  #mainecoon #neko  #貓 #catreel #catphotographer #catmodels #pet",21
nekoscube,4/5/2023,"緬因貓 x 港短 荃灣貓CAFE! 
YAMI 徵招逗貓高手！黎一場汗與激情嘅運動！🥰 

——————————————

#NEKOSCUBE 
【 🐱貓CAFE x 共享空間 】
貓貓｜緬因貓｜巴斯克芝士蛋糕 ｜冷萃精品咖啡 

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱 📍地址：新界荃灣路德圍4號,  荃運樓2期1/F A室 (和順記旁直上一樓)

———— 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 ————
 預約查詢及詳情 ⏩  電話及Whatsapp: 7075 3977
可DM展開激情對話啊喵🐱

🎊歡迎包場 #Party🎊

—————————————-

#貓奴日常 #香港打卡 #香港好去處 #放假好去處 #拍拖好去處 #拍拖 #拍拖勝地 #情侶好去處 #打卡 #打卡cafe #浪浪 #港短 #catcafe

#catsofttheworld  #cat #meow  #mainecoon #neko  #貓 #catreel #catphotographer #catmodels #pet",104
nekoscube,4/5/2023,"緬因貓 x 港短 荃灣貓CAFE! 
YAMI 徵招逗貓高手！黎一場汗與激情嘅運動！🥰 

——————————————

#NEKOSCUBE 
【 🐱貓CAFE x 共享空間 】
貓貓｜緬因貓｜巴斯克芝士蛋糕 ｜冷萃精品咖啡 

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱 📍地址：新界荃灣路德圍4號,  荃運樓2期1/F A室 (和順記旁直上一樓)

———— 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 ————
 預約查詢及詳情 ⏩  電話及Whatsapp: 7075 3977
可DM展開激情對話啊喵🐱

🎊歡迎包場 #Party🎊

—————————————-

#貓奴日常 #香港打卡 #香港好去處 #放假好去處 #拍拖好去處 #拍拖 #拍拖勝地 #情侶好去處 #打卡 #打卡cafe #浪浪 #港短 #catcafe

#catsofttheworld  #cat #meow  #mainecoon #neko  #貓 #catreel #catphotographer #catmodels #pet",24
nekoscube,4/5/2023,"緬因貓 x 港短 荃灣貓CAFE! 
YAMI 徵招逗貓高手！黎一場汗與激情嘅運動！🥰 

——————————————

#NEKOSCUBE 
【 🐱貓CAFE x 共享空間 】
貓貓｜緬因貓｜巴斯克芝士蛋糕 ｜冷萃精品咖啡 

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱 📍地址：新界荃灣路德圍4號,  荃運樓2期1/F A室 (和順記旁直上一樓)

———— 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 ————
 預約查詢及詳情 ⏩  電話及Whatsapp: 7075 3977
可DM展開激情對話啊喵🐱

🎊歡迎包場 #Party🎊

—————————————-

#貓奴日常 #香港打卡 #香港好去處 #放假好去處 #拍拖好去處 #拍拖 #拍拖勝地 #情侶好去處 #打卡 #打卡cafe #浪浪 #港短 #catcafe

#catsofttheworld  #cat #meow  #mainecoon #neko  #貓 #catreel #catphotographer #catmodels #pet",11
nekoscube,4/5/2023,"緬因貓 x 港短 荃灣貓CAFE! 
YAMI 徵招逗貓高手！黎一場汗與激情嘅運動！🥰 

——————————————

#NEKOSCUBE 
【 🐱貓CAFE x 共享空間 】
貓貓｜緬因貓｜巴斯克芝士蛋糕 ｜冷萃精品咖啡 

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱 📍地址：新界荃灣路德圍4號,  荃運樓2期1/F A室 (和順記旁直上一樓)

———— 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 ————
 預約查詢及詳情 ⏩  電話及Whatsapp: 7075 3977
可DM展開激情對話啊喵🐱

🎊歡迎包場 #Party🎊

—————————————-

#貓奴日常 #香港打卡 #香港好去處 #放假好去處 #拍拖好去處 #拍拖 #拍拖勝地 #情侶好去處 #打卡 #打卡cafe #浪浪 #港短 #catcafe

#catsofttheworld  #cat #meow  #mainecoon #neko  #貓 #catreel #catphotographer #catmodels #pet",27
nekoscube,4/5/2023,"緬因貓 x 港短 荃灣貓CAFE! 
YAMI 徵招逗貓高手！黎一場汗與激情嘅運動！🥰 

——————————————

#NEKOSCUBE 
【 🐱貓CAFE x 共享空間 】
貓貓｜緬因貓｜巴斯克芝士蛋糕 ｜冷萃精品咖啡 

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱 📍地址：新界荃灣路德圍4號,  荃運樓2期1/F A室 (和順記旁直上一樓)

———— 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 ————
 預約查詢及詳情 ⏩  電話及Whatsapp: 7075 3977
可DM展開激情對話啊喵🐱

🎊歡迎包場 #Party🎊

—————————————-

#貓奴日常 #香港打卡 #香港好去處 #放假好去處 #拍拖好去處 #拍拖 #拍拖勝地 #情侶好去處 #打卡 #打卡cafe #浪浪 #港短 #catcafe

#catsofttheworld  #cat #meow  #mainecoon #neko  #貓 #catreel #catphotographer #catmodels #pet",9
nekoscube,3/5/2023,"YAMI 徵招逗貓高手！黎一場汗與激情嘅運動！🥰 

——————————————

#NEKOSCUBE 
【 🐱貓CAFE x 共享空間 】
貓貓｜緬因貓｜巴斯克芝士蛋糕 ｜冷萃精品咖啡 

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱 📍地址：新界荃灣路德圍4號,  荃運樓2期1/F A室 (和順記旁直上一樓)

———— 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 ————
 預約查詢及詳情 ⏩  電話及Whatsapp: 7075 3977
可DM展開激情對話啊喵🐱

🎊歡迎包場 #Party🎊

—————————————-

#貓奴日常 #香港打卡 #香港好去處 #放假好去處 #拍拖好去處 #拍拖 #拍拖勝地 #情侶好去處 #打卡 #打卡cafe #浪浪 #港短 #catcafe

#catsofttheworld  #cat #meow  #mainecoon #neko  #貓 #catreel #catphotographer #catmodels #pet",127
nekoscube,3/5/2023,"Yami喵喵拳貓🤣
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 #mainecoon #浪浪 #港短 #治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

🎊歡迎包場～～ 查詢電話 / Whatsapp:7075 3977
IG DM 查詢更多詳情!! 喵🐱🐱

#荃灣好去處 #荃灣cafe #貓咖啡
#貓cafe  #catcafe #荃灣

#貓奴日常 #香港打卡 #香港CAFE #香港好去處 #放假 #荃灣partyroom #拍拖好去處 #拍拖 #拍拖勝地 #情侶 #情侶好去處 #打卡 #打卡cafe",106
nekoscube,2/5/2023,"“Wish I was a cat! No school! No Works! 這是喵喵” By Yami
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 #mainecoon #浪浪 #港短 #治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

🎊歡迎包場～～ 查詢電話 / Whatsapp:7075 3977
IG DM 查詢更多詳情!! 喵🐱🐱

#荃灣好去處 #荃灣cafe #貓咖啡
#貓cafe  #catcafe #荃灣

#貓奴日常 #香港打卡 #香港CAFE #香港好去處 #放假 #荃灣partyroom #拍拖好去處 #拍拖 #拍拖勝地 #情侶 #情侶好去處 #打卡 #打卡cafe",55
nekoscube,1/5/2023,"有貓的日子，才叫生活！KORI 🧊❄️ x煤煤x 姐姐
一齊瞓覺吧！
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 #mainecoon #浪浪 #港短 #治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

🎊歡迎包場～～ 查詢電話 / Whatsapp:7075 3977
IG DM 查詢更多詳情!! 喵🐱🐱

#荃灣好去處 #荃灣cafe #貓咖啡
#貓cafe  #catcafe #荃灣

#貓奴日常 #香港打卡 #香港CAFE #香港好去處 #放假 #荃灣partyroom #拍拖好去處 #拍拖 #拍拖勝地 #情侶 #情侶好去處 #打卡 #打卡cafe",52
nekoscube,1/5/2023,"有貓的日子，才叫生活！KORI 🧊❄️ x煤煤x 姐姐
一齊瞓覺吧！
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 #mainecoon #浪浪 #港短 #治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

🎊歡迎包場～～ 查詢電話 / Whatsapp:7075 3977
IG DM 查詢更多詳情!! 喵🐱🐱

#荃灣好去處 #荃灣cafe #貓咖啡
#貓cafe  #catcafe #荃灣

#貓奴日常 #香港打卡 #香港CAFE #香港好去處 #放假 #荃灣partyroom #拍拖好去處 #拍拖 #拍拖勝地 #情侶 #情侶好去處 #打卡 #打卡cafe",17
nekoscube,1/5/2023,"有貓的日子，才叫生活！KORI 🧊❄️ x煤煤x 姐姐
一齊瞓覺吧！
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 #mainecoon #浪浪 #港短 #治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

🎊歡迎包場～～ 查詢電話 / Whatsapp:7075 3977
IG DM 查詢更多詳情!! 喵🐱🐱

#荃灣好去處 #荃灣cafe #貓咖啡
#貓cafe  #catcafe #荃灣

#貓奴日常 #香港打卡 #香港CAFE #香港好去處 #放假 #荃灣partyroom #拍拖好去處 #拍拖 #拍拖勝地 #情侶 #情侶好去處 #打卡 #打卡cafe",73
nekoscube,1/5/2023,"KORI 🧊❄️🥰
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 #mainecoon #浪浪 #港短 #治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

🎊歡迎包場～～ 查詢電話 / Whatsapp:7075 3977
IG DM 查詢更多詳情!! 喵🐱🐱

#荃灣好去處 #荃灣cafe #貓咖啡
#貓cafe  #catcafe #荃灣

#貓奴日常 #香港打卡 #香港CAFE #香港好去處 #放假 #荃灣partyroom #拍拖好去處 #拍拖 #拍拖勝地 #情侶 #情侶好去處 #打卡 #打卡cafe",269
nekoscube,30/4/2023,"叫叫Kori就會行埋黎🫶🏻🫶🏻
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 #mainecoon #浪浪 #港短 #治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

🎊歡迎包場～～ 查詢電話:7075 3977 Whatsapp: 7075 3977
IG DM 查詢更多詳情!! 喵🐱🐱

#荃灣好去處 #荃灣cafe #貓咖啡
#貓cafe  #catcafe #荃灣

#貓奴日常 #香港打卡 #香港CAFE #香港好去處 #放假 #荃灣partyroom #拍拖好去處 #拍拖 #拍拖勝地 #情侶 #情侶好去處 #打卡 #打卡cafe",54
nekoscube,30/4/2023,"KORI 🧊❄️ CUTE CUTE嘅舉動，俘虜咗好多貓奴！ 陪人玩又痴🥰
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 #mainecoon #浪浪 #港短 #治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

🎊歡迎包場～～ 查詢電話:7075 3977 Whatsapp: 7075 3977
IG DM 查詢更多詳情!! 喵🐱🐱

#荃灣好去處 #荃灣cafe #貓咖啡
#貓cafe  #catcafe #荃灣

#貓奴日常 #香港打卡 #香港CAFE #香港好去處 #放假 #荃灣partyroom #拍拖好去處 #拍拖 #拍拖勝地 #情侶 #情侶好去處 #打卡 #打卡cafe",81
nekoscube,23/4/2023,"橘貓都是肥
#佢地越黎越漲啦！
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 

🎊歡迎包場～～查詢電話:7075 3977 

#治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

詳情可以dm/whatsapp 70753977,向客服查詢更多詳情!!

#荃灣好去處
#貓cafe  #catcafe #荃灣 #港短

#catsofttheworld #cats_of_instagram #cat #catlife #catstagram #meow #bestmeow #mainecoon #neko #petlovers #beautycat #petsagram  #貓 #catholic #catreel #catphotographer #catmodels #pet",31
nekoscube,23/4/2023,"橘貓都是肥
#佢地越黎越漲啦！
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 

🎊歡迎包場～～查詢電話:7075 3977 

#治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

詳情可以dm/whatsapp 70753977,向客服查詢更多詳情!!

#荃灣好去處
#貓cafe  #catcafe #荃灣 #港短

#catsofttheworld #cats_of_instagram #cat #catlife #catstagram #meow #bestmeow #mainecoon #neko #petlovers #beautycat #petsagram  #貓 #catholic #catreel #catphotographer #catmodels #pet",18
nekoscube,23/4/2023,"橘貓都是肥
#佢地越黎越漲啦！
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 

🎊歡迎包場～～查詢電話:7075 3977 

#治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

詳情可以dm/whatsapp 70753977,向客服查詢更多詳情!!

#荃灣好去處
#貓cafe  #catcafe #荃灣 #港短

#catsofttheworld #cats_of_instagram #cat #catlife #catstagram #meow #bestmeow #mainecoon #neko #petlovers #beautycat #petsagram  #貓 #catholic #catreel #catphotographer #catmodels #pet",145
nekoscube,23/4/2023,"橘貓都是肥
#佢地越黎越漲啦！
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 

🎊歡迎包場～～查詢電話:7075 3977 

#治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

詳情可以dm/whatsapp 70753977,向客服查詢更多詳情!!

#荃灣好去處
#貓cafe  #catcafe #荃灣 #港短

#catsofttheworld #cats_of_instagram #cat #catlife #catstagram #meow #bestmeow #mainecoon #neko #petlovers #beautycat #petsagram  #貓 #catholic #catreel #catphotographer #catmodels #pet",13
nekoscube,23/4/2023,"橘貓都是肥
#佢地越黎越漲啦！
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 

🎊歡迎包場～～查詢電話:7075 3977 

#治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

詳情可以dm/whatsapp 70753977,向客服查詢更多詳情!!

#荃灣好去處
#貓cafe  #catcafe #荃灣 #港短

#catsofttheworld #cats_of_instagram #cat #catlife #catstagram #meow #bestmeow #mainecoon #neko #petlovers #beautycat #petsagram  #貓 #catholic #catreel #catphotographer #catmodels #pet",7
nekoscube,23/4/2023,"橘貓都是肥
#佢地越黎越漲啦！
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 

🎊歡迎包場～～查詢電話:7075 3977 

#治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

詳情可以dm/whatsapp 70753977,向客服查詢更多詳情!!

#荃灣好去處
#貓cafe  #catcafe #荃灣 #港短

#catsofttheworld #cats_of_instagram #cat #catlife #catstagram #meow #bestmeow #mainecoon #neko #petlovers #beautycat #petsagram  #貓 #catholic #catreel #catphotographer #catmodels #pet",114
nekoscube,18/4/2023,"幸福佛系姐姐。橘系肥貓
已經變咗做幸福嘅女人。肥咗咁多🥹
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 

🎊歡迎包場～～查詢電話:7075 3977 

#治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

詳情可以dm/whatsapp 70753977,向客服查詢更多詳情!!

#荃灣好去處
#貓cafe  #catcafe #荃灣 #港短

#catsofttheworld #cats_of_instagram #cat #catlife #catstagram #meow #bestmeow #mainecoon #neko #petlovers #beautycat #petsagram  #貓 #catholic #catreel #catphotographer #catmodels #pet",58
nekoscube,18/4/2023,"竹笙哥「肥潛力股橘貓」快啲肥啊喂🤣
- - - - - - 🄽🄴🄺🄾🅂🄲🅄🄱🄴 - - - - - -

#nekoscube 貓CAFE｜共享空間｜貓咪文創精品｜寵物用品｜生日party｜包場

- - - - - - 𝙊𝙋𝙀𝙉𝙄𝙉𝙂 𝙃𝙊𝙐𝙍𝙎 - - - - - -

🕑營業：平日及假日12:30-20:30
🐱最後入場時間：20:00🐱

- - - - - - 𝘼𝘿𝘿𝙍𝙀𝙎𝙎 - - - - - -

地址：新界荃灣路德圍4號荃運樓2期1/F A室 (荃灣路德圍和順記旁直上一樓)

#貓奴天堂 #緬因貓 

🎊歡迎包場～～查詢電話:7075 3977 

#治癒空間 

- - - - - - 𝘾𝙊𝙉𝙏𝘼𝘾𝙏 - - - - - -

詳情可以dm/whatsapp 70753977,向客服查詢更多詳情!!

#荃灣好去處
#貓cafe  #catcafe #荃灣 #港短

#catsofttheworld #cats_of_instagram #cat #catlife #catstagram #meow #bestmeow #mainecoon #neko #petlovers #beautycat #petsagram  #貓 #catholic #catreel #catphotographer #catmodels #pet",35
